asset_id,figure_id,chapter,chapter_title,part,working_title,visual_type,production_status,rights_status,accuracy_status,recommended_print_size,source_plan
F68.09,68.9,68,Legal Requirements,VIII — Beekeeping Business,Product Category Changes,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-68-illustration-plan.md
F68.10,68.10,68,Legal Requirements,VIII — Beekeeping Business,Law Versus Contract Versus Voluntary Certification,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-68-illustration-plan.md
F68.11,68.11,68,Legal Requirements,VIII — Beekeeping Business,Legal Change Management,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-68-illustration-plan.md
F69.01,69.1,69,Insurance,VIII — Beekeeping Business,Risk Treatment Framework,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-69-illustration-plan.md
F69.02,69.2,69,Insurance,VIII — Beekeeping Business,Insurance Coverage Map,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-69-illustration-plan.md
F69.03,69.3,69,Insurance,VIII — Beekeeping Business,Public Liability Versus Product Liability,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-69-illustration-plan.md
F69.04,69.4,69,Insurance,VIII — Beekeeping Business,Liability Versus Recall Cost,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-69-illustration-plan.md
F69.05,69.5,69,Insurance,VIII — Beekeeping Business,Seasonal Stock Exposure,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-69-illustration-plan.md
F69.06,69.6,69,Insurance,VIII — Beekeeping Business,Business Interruption and Biological Seasonality,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-69-illustration-plan.md
F69.07,69.7,69,Insurance,VIII — Beekeeping Business,Policy Anatomy,anatomical,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-69-illustration-plan.md
F69.08,69.8,69,Insurance,VIII — Beekeeping Business,Occurrence Versus Claims-Made,timeline,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-69-illustration-plan.md
F69.09,69.9,69,Insurance,VIII — Beekeeping Business,Contract and Insurance Mismatch,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-69-illustration-plan.md
F69.10,69.10,69,Insurance,VIII — Beekeeping Business,Claim Evidence Pack,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-69-illustration-plan.md
F69.11,69.11,69,Insurance,VIII — Beekeeping Business,Food Incident and Insurance Coordination,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-69-illustration-plan.md
F69.12,69.12,69,Insurance,VIII — Beekeeping Business,Annual Insurance Review,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-69-illustration-plan.md
F70.01,70.1,70,Organic Beekeeping,IX — Sustainability,Organic Beekeeping as a System,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-70-illustration-plan.md
F70.02,70.2,70,Organic Beekeeping,IX — Sustainability,"Organic, Natural, Local and Treatment-Free Are Different",scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-70-illustration-plan.md
F70.03,70.3,70,Organic Beekeeping,IX — Sustainability,EU Apiary Siting Example,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-70-illustration-plan.md
F70.04,70.4,70,Organic Beekeeping,IX — Sustainability,Wax Traceability,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-70-illustration-plan.md
F70.05,70.5,70,Organic Beekeeping,IX — Sustainability,Organic Feeding Decision,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-70-illustration-plan.md
F70.06,70.6,70,Organic Beekeeping,IX — Sustainability,Two Checks Before Varroa Treatment,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-70-illustration-plan.md
F70.07,70.7,70,Organic Beekeeping,IX — Sustainability,Organic Varroa IPM,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-70-illustration-plan.md
F70.08,70.8,70,Organic Beekeeping,IX — Sustainability,Welfare Versus Certification Status,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-70-illustration-plan.md
F70.09,70.9,70,Organic Beekeeping,IX — Sustainability,Organic/Conventional Segregation,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-70-illustration-plan.md
F70.10,70.10,70,Organic Beekeeping,IX — Sustainability,Organic Audit Trail,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-70-illustration-plan.md
F70.11,70.11,70,Organic Beekeeping,IX — Sustainability,Organic Certification Economics,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-70-illustration-plan.md
F71.01,71.1,71,Biodiversity,IX — Sustainability,Levels of Biodiversity,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-71-illustration-plan.md
F71.02,71.2,71,Biodiversity,IX — Sustainability,Managed Honey Bee Versus Wild Pollinator Community,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-71-illustration-plan.md
F71.03,71.3,71,Biodiversity,IX — Sustainability,Season-Long Forage Calendar,timeline,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-71-illustration-plan.md
F71.04,71.4,71,Biodiversity,IX — Sustainability,Nesting Resources,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-71-illustration-plan.md
F71.05,71.5,71,Biodiversity,IX — Sustainability,Connected Landscape,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-71-illustration-plan.md
F71.06,71.6,71,Biodiversity,IX — Sustainability,All-Ireland Pollinator Plan 2026–2030 Example,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-71-illustration-plan.md
F71.07,71.7,71,Biodiversity,IX — Sustainability,Pesticide Pathways,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-71-illustration-plan.md
F71.08,71.8,71,Biodiversity,IX — Sustainability,Apiary Density and Shared Resources,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-71-illustration-plan.md
F71.09,71.9,71,Biodiversity,IX — Sustainability,Competition Is Context Dependent,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-71-illustration-plan.md
F71.10,71.10,71,Biodiversity,IX — Sustainability,Biodiversity Monitoring Toolkit,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-71-illustration-plan.md
F71.11,71.11,71,Biodiversity,IX — Sustainability,Conservation Action Hierarchy,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-71-illustration-plan.md
F72.01,72.1,72,Pollinator Conservation,IX — Sustainability,Pollinator Life-Cycle Needs,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-72-illustration-plan.md
F72.02,72.2,72,Pollinator Conservation,IX — Sustainability,Conservation Hierarchy,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-72-illustration-plan.md
F72.03,72.3,72,Pollinator Conservation,IX — Sustainability,Pollinator Groups and Different Habitat Needs,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-72-illustration-plan.md
F72.04,72.4,72,Pollinator Conservation,IX — Sustainability,Season-Long Flower Resource,timeline,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-72-illustration-plan.md
F72.05,72.5,72,Pollinator Conservation,IX — Sustainability,Hedgerow and Field-Margin Management,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-72-illustration-plan.md
F72.06,72.6,72,Pollinator Conservation,IX — Sustainability,Mowing Regimes,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-72-illustration-plan.md
F72.07,72.7,72,Pollinator Conservation,IX — Sustainability,Nesting Habitat Mosaic,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-72-illustration-plan.md
F72.08,72.8,72,Pollinator Conservation,IX — Sustainability,Pesticide-Risk Hierarchy,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-72-illustration-plan.md
F72.09,72.9,72,Pollinator Conservation,IX — Sustainability,Managed Hive Stocking Near Sensitive Habitat,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-72-illustration-plan.md
F72.10,72.10,72,Pollinator Conservation,IX — Sustainability,AIPP 2026–2030 Connectivity Example,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-72-illustration-plan.md
F72.11,72.11,72,Pollinator Conservation,IX — Sustainability,Monitoring Before and After,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-72-illustration-plan.md
F72.12,72.12,72,Pollinator Conservation,IX — Sustainability,Symbolic Versus Measurable Conservation,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-72-illustration-plan.md
F73.01,73.1,73,Scientific Research,IX — Sustainability,Evidence Pathway,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-73-illustration-plan.md
F73.02,73.2,73,Scientific Research,IX — Sustainability,Study Designs Compared,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-73-illustration-plan.md
F73.03,73.3,73,Scientific Research,IX — Sustainability,Biological Replication Versus Pseudoreplication,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-73-illustration-plan.md
F73.04,73.4,73,Scientific Research,IX — Sustainability,Effect Size and Confidence Interval,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-73-illustration-plan.md
F73.05,73.5,73,Scientific Research,IX — Sustainability,Statistical Versus Practical Significance,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-73-illustration-plan.md
F73.06,73.6,73,Scientific Research,IX — Sustainability,Evidence Hierarchy by Question,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-73-illustration-plan.md
F73.07,73.7,73,Scientific Research,IX — Sustainability,AI Data Split and Leakage,comparison,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column,docs/illustration-plans/chapter-73-illustration-plan.md
F73.08,73.8,73,Scientific Research,IX — Sustainability,Confusion Matrix for Disease Detection,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-73-illustration-plan.md
F73.09,73.9,73,Scientific Research,IX — Sustainability,Research Frontiers Map,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-73-illustration-plan.md
F73.10,73.10,73,Scientific Research,IX — Sustainability,Technology Readiness,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-73-illustration-plan.md
F73.11,73.11,73,Scientific Research,IX — Sustainability,Honey Authentication Toolbox,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-73-illustration-plan.md
F73.12,73.12,73,Scientific Research,IX — Sustainability,Paper-Appraisal Checklist,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-73-illustration-plan.md
F74.01,74.1,74,Future of Beekeeping,IX — Sustainability,"Five-, Ten-, and Twenty-Year Scenario Horizons",scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-74-illustration-plan.md
F74.02,74.2,74,Future of Beekeeping,IX — Sustainability,Technology-Adoption Framework,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-74-illustration-plan.md
F74.03,74.3,74,Future of Beekeeping,IX — Sustainability,Precision Apiary Architecture,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-74-illustration-plan.md
F74.04,74.4,74,Future of Beekeeping,IX — Sustainability,AI Decision Support Versus Autonomous Action,decision_flow,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-74-illustration-plan.md
F74.05,74.5,74,Future of Beekeeping,IX — Sustainability,Climate Adaptation Toolbox,timeline,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-74-illustration-plan.md
F74.06,74.6,74,Future of Beekeeping,IX — Sustainability,Emerging Pest Pathway,chart_data,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-74-illustration-plan.md
F74.07,74.7,74,Future of Beekeeping,IX — Sustainability,Breeding and Genomic Selection,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-74-illustration-plan.md
F74.08,74.8,74,Future of Beekeeping,IX — Sustainability,Reduced-Chemical-Dependence IPM,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-74-illustration-plan.md
F74.09,74.9,74,Future of Beekeeping,IX — Sustainability,Molecular Diagnostics Pipeline,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-74-illustration-plan.md
F74.10,74.10,74,Future of Beekeeping,IX — Sustainability,Honey Authenticity and Digital Traceability,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-74-illustration-plan.md
F74.11,74.11,74,Future of Beekeeping,IX — Sustainability,Automation and Robotics Opportunities,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-74-illustration-plan.md
F74.12,74.12,74,Future of Beekeeping,IX — Sustainability,Data Governance Map,map_landscape,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,double-column-or-full-page,docs/illustration-plans/chapter-74-illustration-plan.md
F74.13,74.13,74,Future of Beekeeping,IX — Sustainability,Future Business Models,process,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-74-illustration-plan.md
F74.14,74.14,74,Future of Beekeeping,IX — Sustainability,Future-Readiness Checklist,scientific_illustration,BRIEF_READY,TO_BE_CREATED_OR_COMMISSIONED,PENDING_ASSET_REVIEW,single-or-double-column,docs/illustration-plans/chapter-74-illustration-plan.md
